building_addr,purpose
서울특별시 중구 서소문동 37 제3동,업무시설
서울특별시 중구 서소문동 37 제5동,업무시설
서울특별시 중구 서소문동 39-1 신아빌딩,업무시설
서울특별시 중구 서소문동 41-3,업무시설
서울특별시 중구 서소문동 47-2 한산빌딩,업무시설
서울특별시 중구 서소문동 48-2,업무시설
서울특별시 중구 서소문동 49-2,업무시설
서울특별시 중구 서소문동 55-1,업무시설
서울특별시 중구 서소문동 55-4,업무시설
서울특별시 중구 서소문동 57-10 정안빌딩,업무시설
서울특별시 중구 서소문동 57-7,업무시설
서울특별시 중구 서소문동 57-9 서영빌딩,업무시설
서울특별시 중구 서소문동 58-12,업무시설
서울특별시 중구 서소문동 58-7,업무시설
서울특별시 중구 서소문동 58-9 J빌딩,업무시설
서울특별시 중구 서소문동 60-1,업무시설
서울특별시 중구 서소문동 75-95 유원빌딩,업무시설
서울특별시 중구 서소문동 90,업무시설
서울특별시 중구 서소문동 97-2,업무시설
서울특별시 중구 소공동 110 한화빌딩,업무시설
서울특별시 중구 소공동 111-1,업무시설
서울특별시 중구 소공동 112-20,업무시설
서울특별시 중구 소공동 112-23,업무시설
서울특별시 중구 소공동 112-24,업무시설
서울특별시 중구 소공동 112-25,업무시설
서울특별시 중구 소공동 112-26,업무시설
서울특별시 중구 소공동 112-35,업무시설
서울특별시 중구 소공동 112-4 삼원빌딩,업무시설
서울특별시 중구 소공동 112-44 극동빌딩,업무시설
서울특별시 중구 소공동 112-6 동양빌딩,업무시설
서울특별시 중구 소공동 117 호성빌딩,업무시설
서울특별시 중구 소공동 21-1 소공 한국빌딩,업무시설
서울특별시 중구 소공동 28,업무시설
서울특별시 중구 소공동 32-7,업무시설
서울특별시 중구 소공동 50 OCI빌딩,업무시설
서울특별시 중구 소공동 51 한진빌딩,업무시설
서울특별시 중구 소공동 51 한진빌딩,업무시설
서울특별시 중구 소공동 70,업무시설
서울특별시 중구 소공동 80,업무시설
서울특별시 중구 소공동 81,업무시설
서울특별시 중구 소공동 87-1,업무시설
서울특별시 중구 소공동 91-1,업무시설
서울특별시 중구 수표동 11-25,업무시설
서울특별시 중구 수표동 11-4,업무시설
서울특별시 중구 수표동 27-1,업무시설
서울특별시 중구 수표동 35-10,업무시설
서울특별시 중구 수표동 35-4,업무시설
서울특별시 중구 수표동 35-6,업무시설
서울특별시 중구 수표동 47-6,업무시설
서울특별시 중구 수표동 47-6 (제1호),업무시설
서울특별시 중구 수표동 56-1,업무시설
서울특별시 중구 수표동 56-9,업무시설
서울특별시 중구 수표동 99 시그니쳐타워(시그니쳐타워),업무시설
서울특별시 중구 수하동 66 FERRUM TOWER,업무시설
서울특별시 중구 수하동 67 미래에셋 센터원(Mirae Asset CENTER1),업무시설
서울특별시 중구 순화동 1-170 케이지타워,업무시설
서울특별시 중구 순화동 175 삼성생명에스원빌딩,업무시설
서울특별시 중구 순화동 2-6 알라딘빌딩,업무시설
서울특별시 중구 순화동 216 AIA Tower(에이아이에이타워),업무시설
서울특별시 중구 순화동 5-1,업무시설
서울특별시 중구 순화동 5-2 순화빌딩,업무시설
서울특별시 중구 순화동 53 오렌지 센터,업무시설
서울특별시 중구 순화동 6-1,업무시설
서울특별시 중구 순화동 6-17,업무시설
서울특별시 중구 순화동 66 순화타워,업무시설
서울특별시 중구 순화동 7 삼성생명 서소문빌딩,업무시설
서울특별시 중구 신당동 101-7 동원빌딩,업무시설
서울특별시 중구 신당동 112-7 신원빌딩,업무시설
서울특별시 중구 신당동 140-14,업무시설
서울특별시 중구 신당동 140-23 신당역솔하임,업무시설
서울특별시 중구 신당동 150-1 신아빌딩,업무시설
서울특별시 중구 신당동 160-1 아리스타 에스디,업무시설
서울특별시 중구 신당동 160-2 중구구민복지관,업무시설
서울특별시 중구 신당동 160-5 신당아르브(신당아르브),업무시설
서울특별시 중구 신당동 193-29 창고1,업무시설
서울특별시 중구 신당동 193-29 창고2,업무시설
서울특별시 중구 신당동 193-29 창고3,업무시설
서울특별시 중구 신당동 197-6,업무시설
서울특별시 중구 신당동 204-1,업무시설
서울특별시 중구 신당동 250-31,업무시설
서울특별시 중구 신당동 250-9,업무시설
서울특별시 중구 신당동 251-1,업무시설
서울특별시 중구 신당동 251-62 A동,업무시설
서울특별시 중구 신당동 251-62 B동,업무시설
서울특별시 중구 신당동 251-63,업무시설
서울특별시 중구 신당동 251-65,업무시설
서울특별시 중구 신당동 251-68,업무시설
서울특별시 중구 신당동 251-91,업무시설
서울특별시 중구 신당동 253-8 대명빌딩,업무시설
서울특별시 중구 신당동 290-50 비플스빌딩,업무시설
서울특별시 중구 신당동 292-45 신도빌딩(신도빌딩),업무시설
서울특별시 중구 신당동 292-56,업무시설
서울특별시 중구 신당동 292-87 로지텍빌딩,업무시설
서울특별시 중구 신당동 294-64 신당동 오피스텔(신당동 오피스텔),업무시설
서울특별시 중구 신당동 295-27,업무시설
서울특별시 중구 신당동 305-37,업무시설
서울특별시 중구 신당동 309-15 (주)우리은행 청구역지점,업무시설
서울특별시 중구 신당동 309-45 승리빌딩,업무시설
서울특별시 중구 신당동 333-52,업무시설
서울특별시 중구 신당동 340-123,업무시설
서울특별시 중구 신당동 340-58,업무시설
서울특별시 중구 신당동 340-73 신당동 340-73 (문창도)(약수빌딩),업무시설
서울특별시 중구 신당동 347-334 신당동오피스텔(신당동오피스텔),업무시설
서울특별시 중구 신당동 353-19 신당동오피스텔(신당동오피스텔),업무시설
서울특별시 중구 신당동 353-22 JK오피스텔(JK오피스텔),업무시설
서울특별시 중구 신당동 355-7,업무시설
서울특별시 중구 신당동 355-8 백석빌딩(구관),업무시설
서울특별시 중구 신당동 357-11 아리빌딩(아리빌딩),업무시설
서울특별시 중구 신당동 357-2,업무시설
서울특별시 중구 신당동 358-9,업무시설
서울특별시 중구 신당동 361-4,업무시설
서울특별시 중구 신당동 366-16 명신빌딩(명신빌딩),업무시설
서울특별시 중구 신당동 368-3 현대빌딩,제1종근린생활시설
서울특별시 중구 신당동 368-99 담스빌딩,업무시설
서울특별시 중구 신당동 369-22,업무시설
서울특별시 중구 신당동 377-58,업무시설
서울특별시 중구 신당동 385-3,업무시설
서울특별시 중구 신당동 402-13,업무시설
서울특별시 중구 신당동 406-2 중국대사관 경제상무처,업무시설
서울특별시 중구 신당동 406-2 중국대사관 경제상무처((경비실)),업무시설
서울특별시 중구 신당동 407-27,업무시설
서울특별시 중구 신당동 410-1,업무시설
서울특별시 중구 신당동 418-5 (JB빌딩),업무시설
서울특별시 중구 신당동 421-1 대현프리몰(대현프리몰),업무시설
서울특별시 중구 신당동 421-5 동양섬유주식회사 서울사옥,업무시설
서울특별시 중구 신당동 422-1,업무시설
서울특별시 중구 신당동 429-13 리오베,업무시설
서울특별시 중구 신당동 431-3,업무시설
서울특별시 중구 신당동 431-4,업무시설
서울특별시 중구 신당동 432-1,제1종근린생활시설
서울특별시 중구 신당동 432-695,업무시설
서울특별시 중구 신당동 52-158,업무시설
서울특별시 중구 신당동 775,업무시설
서울특별시 중구 신당동 98,업무시설
서울특별시 중구 쌍림동 1-1 오피스텔일번지,업무시설
서울특별시 중구 쌍림동 146-1 인쇄정보센터,업무시설
서울특별시 중구 쌍림동 146-2,업무시설
서울특별시 중구 쌍림동 146-2 국제빌딩,업무시설
서울특별시 중구 쌍림동 146-7 한림빌딩,업무시설
서울특별시 중구 쌍림동 151-11,업무시설
서울특별시 중구 쌍림동 151-9 오랜후레쉬 빌딩,업무시설
서울특별시 중구 쌍림동 151-93,업무시설
서울특별시 중구 쌍림동 192-2,업무시설
서울특별시 중구 쌍림동 22-1 파라다이스(PARADISE)빌딩,업무시설
서울특별시 중구 쌍림동 25-6,업무시설
서울특별시 중구 쌍림동 292 씨제이제일제당센터,업무시설
서울특별시 중구 쌍림동 88-7,업무시설
서울특별시 중구 예관동 120-1 중구청청사,업무시설
서울특별시 중구 예관동 6-1,업무시설
서울특별시 중구 예관동 70-27 동림비즈센터,업무시설
서울특별시 중구 예관동 70-3,업무시설
서울특별시 중구 예관동 70-50,업무시설
서울특별시 중구 예관동 83-15 중구청청사,업무시설
서울특별시 중구 예장동 8,업무시설
서울특별시 중구 예장동 8-145 애니메이션지원센타,업무시설
서울특별시 중구 오장동 206-3 넥서스타워,업무시설
서울특별시 중구 오장동 206-34 (이지마루 오장),업무시설
서울특별시 중구 오장동 44-8,업무시설
서울특별시 중구 오장동 69-7 범창빌딩(범창빌딩),업무시설
서울특별시 중구 을지로1가 101-1 (주)KEB하나은행 본점(주건축물제1동),업무시설
서울특별시 중구 을지로1가 130-1,업무시설
서울특별시 중구 을지로1가 130-1,업무시설
서울특별시 중구 을지로1가 140-1,업무시설
서울특별시 중구 을지로1가 16,업무시설
서울특별시 중구 을지로1가 192-11,업무시설
서울특별시 중구 을지로1가 32,업무시설
서울특별시 중구 을지로1가 42,업무시설
서울특별시 중구 을지로1가 50 삼성화재 삼성빌딩,업무시설
서울특별시 중구 을지로1가 63,문화및집회시설
서울특별시 중구 을지로1가 87 더존을지타워,업무시설
서울특별시 중구 을지로2가 11 SK T-타워,업무시설
서울특별시 중구 을지로2가 163-3 보승빌딩,업무시설
서울특별시 중구 을지로2가 163-5,업무시설
서울특별시 중구 을지로2가 181 부영그룹 명동빌딩,업무시설
서울특별시 중구 을지로2가 185 유안타증권,업무시설
서울특별시 중구 을지로2가 185-10 중국건설은행타워,업무시설
서울특별시 중구 을지로2가 198 을지 한국빌딩,업무시설
서울특별시 중구 을지로2가 199-4,업무시설
서울특별시 중구 을지로2가 199-40 명동아르누보센텀(명동아르누보센텀),업무시설
서울특별시 중구 을지로2가 199-63,업무시설
서울특별시 중구 을지로2가 203 파인에비뉴(파인에비뉴),업무시설
서울특별시 중구 을지로2가 204 삼화타워(삼화타워),업무시설
서울특별시 중구 을지로2가 205 신한L Tower,업무시설
서울특별시 중구 을지로2가 206 IBK파이낸스타워,업무시설
